Season,Team,Wins,Losses,Draws,Games,HomeGoals,AwayGoals,WonAtLeast2,WonAtLeast3,HalfTimeWins,HalfTimeLosses,HalfTimeDraws,HalfTimeHomeGoals,HalfTimeAwayGoals,HalfTimeClutch,HalfTimeChoke,AVGHomeShots,AVGAwayShots,AVGHomeShotsTarget,AVGAwayShotsTarget,AVGHomeYellow,AVGAwayYellow,AVGHomeRed,AVGAwayRed,AVGHomeFouls,AVGAwayFouls,AVGHomeCorners,AVGAwayCorners
2014-2015,,0.0,0.0,2.0,2.0,,,0.0,0.0,0.0,0.0,2.0,,,0.0,0.0,,,,,,,,,,,,
2015-2016,Bournemouth,11.0,18.0,9.0,38.0,23.0,22.0,4.0,1.0,8.0,17.0,13.0,11.0,10.0,1.0,1.0,6.394736842105263,5.7894736842105265,2.1842105263157894,1.605263157894737,0.6578947368421053,0.7105263157894737,0.0,0.02631578947368421,4.605263157894737,4.921052631578948,3.3947368421052633,2.4210526315789473
2015-2016,Aston Villa,3.0,27.0,8.0,38.0,14.0,13.0,1.0,0.0,4.0,20.0,14.0,5.0,3.0,0.0,0.0,5.684210526315789,4.2631578947368425,1.631578947368421,1.2894736842105263,0.9210526315789473,1.0526315789473684,0.02631578947368421,0.05263157894736842,5.105263157894737,6.2368421052631575,2.473684210526316,1.9210526315789473
2015-2016,Chelsea,12.0,12.0,14.0,38.0,32.0,27.0,7.0,4.0,13.0,9.0,16.0,14.0,15.0,0.0,0.0,7.947368421052632,5.894736842105263,2.4473684210526314,2.1052631578947367,0.7105263157894737,0.8157894736842105,0.07894736842105263,0.07894736842105263,5.473684210526316,5.2631578947368425,3.3421052631578947,2.973684210526316
2015-2016,Swansea,12.0,15.0,11.0,38.0,20.0,22.0,3.0,1.0,12.0,8.0,18.0,14.0,9.0,1.0,1.0,6.0,5.631578947368421,1.631578947368421,1.9473684210526316,0.9210526315789473,0.7105263157894737,0.02631578947368421,0.0,4.552631578947368,5.7631578947368425,2.026315789473684,2.263157894736842
2015-2016,Everton,11.0,13.0,14.0,38.0,35.0,24.0,8.0,6.0,11.0,11.0,16.0,17.0,13.0,1.0,1.0,7.342105263157895,5.605263157894737,2.473684210526316,2.1315789473684212,0.6052631578947368,0.5526315789473685,0.02631578947368421,0.10526315789473684,3.8421052631578947,4.447368421052632,3.263157894736842,2.473684210526316
2015-2016,Watford,12.0,17.0,9.0,38.0,20.0,20.0,4.0,1.0,8.0,9.0,21.0,7.0,11.0,0.0,0.0,6.578947368421052,5.131578947368421,1.9473684210526316,1.631578947368421,1.0,0.9473684210526315,0.05263157894736842,0.02631578947368421,5.526315789473684,6.578947368421052,2.5,1.868421052631579
2015-2016,Leicester,23.0,3.0,12.0,38.0,35.0,33.0,9.0,4.0,17.0,6.0,15.0,16.0,12.0,1.0,1.0,7.2631578947368425,6.5,2.3421052631578947,2.4210526315789473,0.4473684210526316,0.8157894736842105,0.02631578947368421,0.05263157894736842,4.7105263157894735,5.947368421052632,2.3947368421052633,2.789473684210526
2015-2016,Sunderland,9.0,17.0,12.0,38.0,23.0,25.0,6.0,3.0,8.0,14.0,16.0,10.0,8.0,1.0,1.0,6.526315789473684,5.026315789473684,1.894736842105263,1.868421052631579,0.7631578947368421,0.868421052631579,0.02631578947368421,0.02631578947368421,4.578947368421052,5.842105263157895,2.6052631578947367,1.605263157894737
2015-2016,Man United,19.0,10.0,9.0,38.0,27.0,22.0,7.0,3.0,12.0,4.0,22.0,10.0,11.0,0.0,0.0,6.526315789473684,4.7894736842105265,1.9736842105263157,1.7894736842105263,0.7631578947368421,0.9473684210526315,0.0,0.02631578947368421,6.052631578947368,6.368421052631579,3.0789473684210527,2.9210526315789473
2015-2016,Tottenham,19.0,6.0,13.0,38.0,35.0,34.0,13.0,9.0,14.0,7.0,17.0,15.0,16.0,2.0,2.0,9.763157894736842,7.631578947368421,3.8157894736842106,2.763157894736842,0.7894736842105263,1.105263157894737,0.0,0.0,5.684210526315789,6.2105263157894735,3.736842105263158,2.9473684210526314
2015-2016,Norwich,9.0,22.0,7.0,38.0,26.0,13.0,4.0,0.0,7.0,13.0,18.0,10.0,6.0,1.0,1.0,6.105263157894737,4.842105263157895,1.7894736842105263,1.5263157894736843,0.7631578947368421,0.8421052631578947,0.0,0.07894736842105263,5.2894736842105265,5.684210526315789,2.8421052631578947,2.1052631578947367
2015-2016,Crystal Palace,11.0,18.0,9.0,38.0,19.0,20.0,3.0,1.0,5.0,11.0,22.0,9.0,4.0,2.0,2.0,6.7105263157894735,5.552631578947368,2.3421052631578947,1.6578947368421053,0.8421052631578947,0.7368421052631579,0.02631578947368421,0.0,5.657894736842105,6.578947368421052,3.3157894736842106,2.4473684210526314
2015-2016,Arsenal,20.0,7.0,11.0,38.0,31.0,34.0,13.0,6.0,14.0,7.0,17.0,17.0,18.0,1.0,1.0,8.5,6.552631578947368,3.026315789473684,2.5,0.5263157894736842,0.5,0.02631578947368421,0.07894736842105263,4.473684210526316,4.7368421052631575,3.526315789473684,2.4473684210526314
2015-2016,West Ham,16.0,8.0,14.0,38.0,34.0,31.0,9.0,2.0,15.0,12.0,11.0,16.0,12.0,1.0,1.0,8.210526315789474,6.421052631578948,2.763157894736842,2.0789473684210527,0.5263157894736842,0.9473684210526315,0.07894736842105263,0.05263157894736842,4.894736842105263,5.131578947368421,3.0,2.8947368421052633
2015-2016,Newcastle,9.0,19.0,10.0,38.0,32.0,12.0,4.0,3.0,8.0,16.0,14.0,14.0,3.0,0.0,0.0,6.0,4.473684210526316,2.3947368421052633,1.605263157894737,0.9736842105263158,0.5526315789473685,0.05263157894736842,0.07894736842105263,5.315789473684211,5.578947368421052,2.026315789473684,2.1315789473684212
2015-2016,Southampton,18.0,11.0,9.0,38.0,39.0,20.0,11.0,4.0,15.0,9.0,14.0,18.0,8.0,2.0,2.0,7.526315789473684,6.131578947368421,2.473684210526316,1.9736842105263157,0.7105263157894737,0.7894736842105263,0.07894736842105263,0.07894736842105263,5.052631578947368,5.894736842105263,3.0,2.8947368421052633
2015-2016,Stoke,14.0,15.0,9.0,38.0,22.0,19.0,4.0,0.0,11.0,14.0,13.0,8.0,9.0,1.0,1.0,5.7631578947368425,5.2368421052631575,1.6842105263157894,1.736842105263158,0.631578947368421,0.7105263157894737,0.05263157894736842,0.05263157894736842,4.894736842105263,6.131578947368421,2.3157894736842106,1.7105263157894737
2015-2016,Liverpool,16.0,10.0,12.0,38.0,33.0,30.0,7.0,5.0,11.0,6.0,21.0,15.0,13.0,0.0,0.0,9.710526315789474,6.842105263157895,2.8421052631578947,2.5,0.6052631578947368,1.0,0.02631578947368421,0.05263157894736842,4.7368421052631575,6.368421052631579,3.736842105263158,3.236842105263158
2015-2016,West Brom,10.0,15.0,13.0,38.0,20.0,14.0,0.0,0.0,8.0,11.0,19.0,10.0,8.0,2.0,2.0,5.7105263157894735,4.394736842105263,1.605263157894737,1.1842105263157894,0.6578947368421053,1.0,0.05263157894736842,0.02631578947368421,4.947368421052632,5.368421052631579,2.8157894736842106,2.1315789473684212
2015-2016,Man City,19.0,10.0,9.0,38.0,47.0,24.0,13.0,10.0,11.0,8.0,19.0,20.0,12.0,0.0,0.0,9.131578947368421,6.973684210526316,3.026315789473684,2.5,0.6578947368421053,0.9473684210526315,0.0,0.0,5.184210526315789,5.578947368421052,4.078947368421052,2.6842105263157894
2016-2017,Burnley,11.0,20.0,7.0,38.0,26.0,13.0,4.0,1.0,7.0,8.0,23.0,12.0,4.0,0.0,0.0,5.526315789473684,4.7368421052631575,1.6842105263157894,1.4736842105263157,0.9210526315789473,0.7894736842105263,0.0,0.05263157894736842,5.473684210526316,5.7368421052631575,2.0789473684210527,1.8421052631578947
2016-2017,Swansea,12.0,21.0,5.0,38.0,27.0,18.0,4.0,1.0,9.0,15.0,14.0,10.0,7.0,3.0,3.0,5.868421052631579,4.394736842105263,2.1842105263157894,1.6578947368421053,0.7894736842105263,0.6842105263157895,0.0,0.0,5.0,5.552631578947368,3.1315789473684212,2.026315789473684
2016-2017,Crystal Palace,12.0,21.0,5.0,38.0,24.0,26.0,6.0,4.0,7.0,18.0,13.0,10.0,7.0,0.0,0.0,5.894736842105263,5.631578947368421,1.9473684210526316,1.6842105263157894,0.8421052631578947,1.1842105263157894,0.0,0.0,6.052631578947368,6.2894736842105265,2.6842105263157894,2.6315789473684212
2016-2017,West Brom,12.0,17.0,9.0,38.0,27.0,16.0,7.0,1.0,10.0,11.0,17.0,15.0,6.0,1.0,1.0,5.7894736842105265,4.7368421052631575,1.894736842105263,1.3421052631578947,0.868421052631579,1.236842105263158,0.0,0.0,5.7631578947368425,6.052631578947368,2.1052631578947367,2.0526315789473686
2016-2017,Everton,17.0,11.0,10.0,38.0,42.0,20.0,12.0,6.0,10.0,10.0,18.0,17.0,6.0,0.0,0.0,7.2894736842105265,5.815789473684211,2.9473684210526314,2.1052631578947367,0.9473684210526315,0.9210526315789473,0.02631578947368421,0.02631578947368421,5.657894736842105,6.421052631578948,3.1578947368421053,2.0
2016-2017,Tottenham,26.0,4.0,8.0,38.0,47.0,39.0,16.0,11.0,17.0,7.0,14.0,23.0,13.0,1.0,1.0,9.81578947368421,7.7894736842105265,3.8684210526315788,2.8947368421052633,0.7105263157894737,0.9210526315789473,0.0,0.0,5.5,5.868421052631579,3.8947368421052633,3.289473684210526
2016-2017,Hull,9.0,22.0,7.0,38.0,28.0,9.0,5.0,0.0,5.0,16.0,17.0,8.0,3.0,2.0,2.0,5.473684210526316,4.947368421052632,1.8157894736842106,1.5263157894736843,0.8421052631578947,0.9210526315789473,0.05263157894736842,0.07894736842105263,5.7631578947368425,4.842105263157895,1.9210526315789473,2.789473684210526
2016-2017,Leicester,12.0,18.0,8.0,38.0,31.0,17.0,8.0,2.0,11.0,16.0,11.0,13.0,10.0,0.0,0.0,6.315789473684211,5.052631578947368,2.1842105263157894,1.631578947368421,0.7894736842105263,1.0789473684210527,0.0,0.02631578947368421,5.2894736842105265,6.578947368421052,2.8947368421052633,2.289473684210526
2016-2017,Man City,23.0,6.0,9.0,38.0,37.0,43.0,15.0,8.0,20.0,8.0,10.0,15.0,21.0,2.0,2.0,8.842105263157896,7.815789473684211,3.026315789473684,2.6842105263157894,0.8421052631578947,1.0263157894736843,0.10526315789473684,0.0,4.947368421052632,5.447368421052632,3.973684210526316,3.3947368421052633
2016-2017,Sunderland,6.0,26.0,6.0,38.0,16.0,13.0,3.0,2.0,3.0,16.0,19.0,5.0,6.0,1.0,1.0,5.631578947368421,4.552631578947368,1.736842105263158,1.4473684210526316,0.9210526315789473,1.0789473684210527,0.05263157894736842,0.05263157894736842,5.815789473684211,5.684210526315789,2.263157894736842,1.9473684210526316
2016-2017,Middlesbrough,5.0,20.0,13.0,38.0,17.0,10.0,2.0,1.0,6.0,15.0,17.0,9.0,6.0,0.0,0.0,5.394736842105263,3.789473684210526,1.5526315789473684,1.0789473684210527,1.0,1.0,0.0,0.02631578947368421,5.526315789473684,7.052631578947368,2.4473684210526314,1.263157894736842
2016-2017,Stoke,11.0,16.0,11.0,38.0,24.0,17.0,8.0,0.0,12.0,12.0,14.0,15.0,8.0,1.0,1.0,6.026315789473684,5.184210526315789,2.0789473684210527,1.5263157894736843,0.9210526315789473,0.9210526315789473,0.05263157894736842,0.0,5.842105263157895,5.578947368421052,2.710526315789474,2.236842105263158
2016-2017,Southampton,12.0,16.0,10.0,38.0,17.0,24.0,6.0,3.0,9.0,8.0,21.0,7.0,12.0,0.0,0.0,7.868421052631579,6.552631578947368,2.4210526315789473,2.289473684210526,0.6052631578947368,0.9210526315789473,0.05263157894736842,0.0,5.421052631578948,5.7368421052631575,2.8421052631578947,2.4210526315789473
2016-2017,Watford,11.0,20.0,7.0,38.0,25.0,15.0,3.0,0.0,9.0,17.0,12.0,10.0,7.0,0.0,0.0,6.078947368421052,4.947368421052632,2.026315789473684,1.763157894736842,1.3157894736842106,0.868421052631579,0.05263157894736842,0.07894736842105263,7.184210526315789,6.421052631578948,2.1578947368421053,2.1578947368421053
2016-2017,Arsenal,23.0,9.0,6.0,38.0,39.0,38.0,16.0,7.0,14.0,6.0,18.0,15.0,12.0,0.0,0.0,8.657894736842104,6.2105263157894735,3.0,2.263157894736842,0.8947368421052632,0.868421052631579,0.07894736842105263,0.0,5.2631578947368425,5.184210526315789,3.473684210526316,2.5
2016-2017,Liverpool,22.0,6.0,10.0,38.0,45.0,33.0,12.0,7.0,19.0,7.0,12.0,24.0,15.0,0.0,0.0,8.710526315789474,8.078947368421053,3.3421052631578947,2.8684210526315788,0.5789473684210527,0.8421052631578947,0.0,0.0,5.105263157894737,5.342105263157895,3.0526315789473686,3.5
2016-2017,Bournemouth,12.0,16.0,10.0,38.0,35.0,20.0,4.0,3.0,12.0,13.0,13.0,15.0,12.0,1.0,1.0,6.657894736842105,5.078947368421052,2.3947368421052633,1.8157894736842106,0.631578947368421,0.7105263157894737,0.02631578947368421,0.05263157894736842,4.552631578947368,5.078947368421052,2.5789473684210527,2.4473684210526314
2016-2017,Man United,18.0,5.0,15.0,38.0,26.0,28.0,14.0,3.0,17.0,7.0,14.0,15.0,13.0,0.0,0.0,8.868421052631579,6.631578947368421,3.1052631578947367,2.4210526315789473,0.9473684210526315,1.0526315789473684,0.02631578947368421,0.02631578947368421,6.552631578947368,6.526315789473684,3.6578947368421053,2.0526315789473686
2016-2017,Chelsea,30.0,5.0,3.0,38.0,55.0,30.0,18.0,9.0,21.0,6.0,11.0,25.0,12.0,0.0,0.0,8.31578947368421,6.947368421052632,3.1842105263157894,2.1842105263157894,0.8421052631578947,1.0526315789473684,0.0,0.0,4.868421052631579,5.5,3.3947368421052633,2.3421052631578947
2016-2017,West Ham,12.0,17.0,9.0,38.0,19.0,28.0,4.0,2.0,9.0,11.0,18.0,5.0,14.0,0.0,0.0,7.105263157894737,5.947368421052632,1.736842105263158,1.894736842105263,1.236842105263158,0.7894736842105263,0.02631578947368421,0.10526315789473684,5.052631578947368,5.684210526315789,2.3684210526315788,2.1578947368421053
2017-2018,Arsenal,19.0,13.0,6.0,38.0,54.0,20.0,12.0,9.0,14.0,10.0,14.0,23.0,7.0,1.0,1.0,9.026315789473685,6.578947368421052,3.8684210526315788,2.289473684210526,0.6578947368421053,0.8421052631578947,0.02631578947368421,0.02631578947368421,4.894736842105263,5.184210526315789,3.473684210526316,2.4473684210526314
2017-2018,Leicester,12.0,15.0,11.0,38.0,25.0,31.0,8.0,3.0,11.0,11.0,16.0,11.0,15.0,0.0,0.0,5.973684210526316,5.131578947368421,1.9736842105263157,1.9210526315789473,0.5789473684210527,0.7894736842105263,0.05263157894736842,0.07894736842105263,4.7368421052631575,4.868421052631579,2.9473684210526314,2.3947368421052633
2017-2018,Brighton,9.0,16.0,13.0,38.0,24.0,10.0,4.0,2.0,7.0,12.0,19.0,8.0,8.0,0.0,0.0,5.7105263157894735,4.368421052631579,1.868421052631579,1.236842105263158,0.9736842105263158,0.4473684210526316,0.02631578947368421,0.02631578947368421,5.2105263157894735,5.657894736842105,2.3684210526315788,1.9210526315789473
2017-2018,Man City,32.0,2.0,4.0,38.0,61.0,45.0,22.0,13.0,24.0,3.0,11.0,21.0,24.0,2.0,2.0,9.131578947368421,8.342105263157896,3.973684210526316,2.8947368421052633,0.6842105263157895,0.8421052631578947,0.02631578947368421,0.02631578947368421,4.447368421052632,4.605263157894737,3.6315789473684212,3.8421052631578947
2017-2018,Chelsea,21.0,10.0,7.0,38.0,30.0,32.0,10.0,5.0,16.0,6.0,16.0,15.0,15.0,0.0,0.0,9.368421052631579,6.578947368421052,3.473684210526316,2.3157894736842106,0.5,0.5789473684210527,0.07894736842105263,0.02631578947368421,4.815789473684211,4.7368421052631575,3.8947368421052633,2.1578947368421053
2017-2018,Burnley,14.0,12.0,12.0,38.0,16.0,20.0,2.0,1.0,10.0,10.0,18.0,7.0,9.0,2.0,2.0,5.447368421052632,4.526315789473684,1.736842105263158,1.605263157894737,0.7105263157894737,1.0,0.0,0.0,4.394736842105263,4.815789473684211,2.473684210526316,1.9210526315789473
2017-2018,Crystal Palace,11.0,16.0,11.0,38.0,29.0,16.0,4.0,2.0,8.0,14.0,16.0,14.0,4.0,3.0,3.0,7.026315789473684,5.473684210526316,2.3947368421052633,1.5789473684210527,1.0,0.868421052631579,0.0,0.0,5.657894736842105,5.526315789473684,2.736842105263158,2.763157894736842
2017-2018,Huddersfield,9.0,19.0,10.0,38.0,16.0,12.0,4.0,3.0,8.0,11.0,19.0,10.0,5.0,1.0,1.0,5.447368421052632,4.026315789473684,1.4473684210526316,1.4736842105263157,0.6842105263157895,0.9210526315789473,0.05263157894736842,0.02631578947368421,4.7368421052631575,5.684210526315789,2.6842105263157894,1.6578947368421053
2017-2018,Everton,13.0,15.0,10.0,38.0,28.0,16.0,6.0,1.0,8.0,12.0,18.0,7.0,8.0,0.0,0.0,4.973684210526316,4.5,1.5789473684210527,1.631578947368421,0.7368421052631579,0.6052631578947368,0.02631578947368421,0.05263157894736842,6.157894736842105,5.921052631578948,2.1315789473684212,1.8157894736842106
2017-2018,Stoke,7.0,19.0,12.0,38.0,20.0,15.0,2.0,0.0,10.0,13.0,15.0,9.0,8.0,1.0,1.0,5.342105263157895,4.7105263157894735,1.7105263157894737,1.736842105263158,0.7894736842105263,0.8421052631578947,0.02631578947368421,0.0,5.7631578947368425,5.7105263157894735,2.1052631578947367,1.4736842105263157
2017-2018,Southampton,7.0,16.0,15.0,38.0,20.0,17.0,1.0,1.0,9.0,14.0,15.0,9.0,7.0,2.0,2.0,6.631578947368421,5.2368421052631575,2.026315789473684,1.7894736842105263,0.7631578947368421,0.8947368421052632,0.0,0.05263157894736842,5.0,5.947368421052632,3.289473684210526,2.6842105263157894
2017-2018,Swansea,8.0,21.0,9.0,38.0,17.0,11.0,4.0,1.0,5.0,18.0,15.0,6.0,4.0,0.0,0.0,5.631578947368421,3.210526315789474,1.8157894736842106,0.9210526315789473,0.631578947368421,0.7105263157894737,0.0,0.02631578947368421,5.157894736842105,4.7631578947368425,2.5,1.4473684210526316
2017-2018,Watford,11.0,19.0,8.0,38.0,27.0,17.0,5.0,2.0,9.0,15.0,14.0,10.0,7.0,2.0,2.0,6.2105263157894735,5.368421052631579,1.8421052631578947,1.631578947368421,1.0789473684210527,0.5789473684210527,0.05263157894736842,0.05263157894736842,5.894736842105263,5.7105263157894735,2.526315789473684,2.3157894736842106
2017-2018,Liverpool,21.0,5.0,12.0,38.0,45.0,39.0,15.0,13.0,19.0,8.0,11.0,16.0,19.0,1.0,1.0,9.447368421052632,7.394736842105263,3.5526315789473686,2.5789473684210527,0.47368421052631576,0.6842105263157895,0.0,0.02631578947368421,4.368421052631579,4.684210526315789,3.526315789473684,2.526315789473684
2017-2018,West Brom,6.0,19.0,13.0,38.0,21.0,10.0,1.0,0.0,8.0,12.0,18.0,8.0,4.0,0.0,0.0,5.526315789473684,4.342105263157895,1.7105263157894737,1.2894736842105263,0.9210526315789473,0.9736842105263158,0.0,0.02631578947368421,6.052631578947368,5.526315789473684,2.6578947368421053,1.9736842105263157
2017-2018,Bournemouth,11.0,16.0,11.0,38.0,26.0,19.0,2.0,2.0,6.0,12.0,20.0,8.0,9.0,1.0,1.0,7.026315789473684,5.2631578947368425,2.1578947368421053,2.0,0.8157894736842105,0.631578947368421,0.02631578947368421,0.0,4.342105263157895,4.578947368421052,3.026315789473684,2.710526315789474
2017-2018,Man United,25.0,7.0,6.0,38.0,38.0,30.0,13.0,6.0,16.0,5.0,17.0,17.0,12.0,0.0,0.0,7.2368421052631575,6.2631578947368425,2.4473684210526314,2.3157894736842106,0.7631578947368421,0.9210526315789473,0.0,0.02631578947368421,5.368421052631579,5.2631578947368425,3.0789473684210527,2.710526315789474
2017-2018,West Ham,10.0,16.0,12.0,38.0,24.0,24.0,7.0,3.0,9.0,13.0,16.0,10.0,10.0,1.0,1.0,5.552631578947368,4.2631578947368425,1.6842105263157894,1.8157894736842106,0.8947368421052632,1.0,0.0,0.05263157894736842,5.078947368421052,4.894736842105263,2.4473684210526314,1.7894736842105263
2017-2018,Newcastle,12.0,18.0,8.0,38.0,21.0,18.0,3.0,3.0,8.0,11.0,19.0,8.0,8.0,0.0,0.0,5.894736842105263,5.921052631578948,1.868421052631579,2.0789473684210527,0.6052631578947368,0.7631578947368421,0.05263157894736842,0.0,5.447368421052632,5.315789473684211,2.1842105263157894,2.210526315789474
2017-2018,Tottenham,23.0,7.0,8.0,38.0,40.0,34.0,15.0,8.0,13.0,8.0,17.0,14.0,13.0,1.0,1.0,9.289473684210526,7.078947368421052,3.1578947368421053,2.5526315789473686,0.5263157894736842,0.7631578947368421,0.0,0.05263157894736842,4.657894736842105,5.447368421052632,3.763157894736842,2.710526315789474
2018-2019,Man United,19.0,10.0,9.0,38.0,33.0,32.0,8.0,4.0,17.0,9.0,12.0,16.0,19.0,2.0,2.0,7.473684210526316,6.368421052631579,3.3157894736842106,2.6052631578947367,0.8421052631578947,1.0789473684210527,0.02631578947368421,0.07894736842105263,5.605263157894737,5.7894736842105265,3.0526315789473686,2.210526315789474
2018-2019,Leicester,15.0,16.0,7.0,38.0,24.0,27.0,8.0,2.0,7.0,16.0,15.0,10.0,5.0,0.0,0.0,7.842105263157895,5.7105263157894735,2.6052631578947367,2.236842105263158,0.868421052631579,0.631578947368421,0.05263157894736842,0.07894736842105263,4.842105263157895,4.394736842105263,2.8421052631578947,2.6842105263157894
2018-2019,Bournemouth,13.0,19.0,6.0,38.0,30.0,26.0,9.0,4.0,11.0,14.0,13.0,15.0,13.0,0.0,0.0,6.026315789473684,5.7368421052631575,2.1578947368421053,2.1315789473684212,0.9473684210526315,0.631578947368421,0.02631578947368421,0.0,4.921052631578948,4.0,2.526315789473684,2.5
2018-2019,Cardiff,10.0,24.0,4.0,38.0,21.0,13.0,5.0,0.0,4.0,16.0,18.0,8.0,3.0,1.0,1.0,6.052631578947368,4.921052631578948,1.7894736842105263,1.5263157894736843,0.868421052631579,0.8421052631578947,0.0,0.02631578947368421,5.131578947368421,4.973684210526316,2.5,1.9210526315789473
2018-2019,Fulham,7.0,26.0,5.0,38.0,22.0,12.0,3.0,0.0,5.0,22.0,11.0,9.0,6.0,2.0,2.0,7.2105263157894735,4.7105263157894735,2.263157894736842,1.6578947368421053,0.8947368421052632,0.8947368421052632,0.02631578947368421,0.02631578947368421,5.2368421052631575,5.894736842105263,2.6842105263157894,1.5526315789473684
2018-2019,Crystal Palace,14.0,17.0,7.0,38.0,19.0,32.0,8.0,1.0,16.0,8.0,14.0,8.0,12.0,1.0,1.0,7.7368421052631575,5.184210526315789,2.0,1.8421052631578947,0.6578947368421053,0.868421052631579,0.02631578947368421,0.02631578947368421,4.7368421052631575,5.421052631578948,3.4210526315789473,1.9736842105263157
2018-2019,Huddersfield,3.0,28.0,7.0,38.0,10.0,12.0,1.0,0.0,4.0,21.0,13.0,4.0,7.0,0.0,0.0,5.342105263157895,5.184210526315789,1.5,1.605263157894737,0.7105263157894737,0.7368421052631579,0.07894736842105263,0.02631578947368421,5.631578947368421,5.421052631578948,2.236842105263158,2.026315789473684
2018-2019,Chelsea,21.0,8.0,9.0,38.0,39.0,24.0,13.0,7.0,15.0,3.0,20.0,16.0,11.0,0.0,0.0,8.552631578947368,7.394736842105263,3.1052631578947367,2.1052631578947367,0.5263157894736842,0.7631578947368421,0.0,0.0,4.052631578947368,4.868421052631579,3.1578947368421053,2.5
2018-2019,Newcastle,12.0,17.0,9.0,38.0,24.0,18.0,5.0,2.0,11.0,10.0,17.0,10.0,13.0,2.0,2.0,7.0,4.684210526315789,2.1052631578947367,1.631578947368421,0.6578947368421053,0.8421052631578947,0.02631578947368421,0.02631578947368421,5.342105263157895,5.7631578947368425,2.9473684210526314,1.8157894736842106
2018-2019,Tottenham,23.0,13.0,2.0,38.0,34.0,33.0,12.0,5.0,19.0,8.0,11.0,13.0,18.0,2.0,2.0,8.105263157894736,6.0,2.763157894736842,2.210526315789474,0.5263157894736842,0.9473684210526315,0.0,0.07894736842105263,4.578947368421052,5.2894736842105265,2.6842105263157894,2.4210526315789473
2018-2019,Watford,14.0,16.0,8.0,38.0,26.0,26.0,7.0,3.0,10.0,14.0,14.0,7.0,11.0,0.0,0.0,5.894736842105263,5.526315789473684,2.1842105263157894,1.7894736842105263,1.0,1.0263157894736843,0.07894736842105263,0.02631578947368421,5.815789473684211,5.578947368421052,2.3947368421052633,2.263157894736842
2018-2019,Brighton,9.0,20.0,9.0,38.0,19.0,16.0,1.0,0.0,7.0,18.0,13.0,10.0,7.0,0.0,0.0,5.2631578947368425,4.342105263157895,1.394736842105263,1.4473684210526316,0.7894736842105263,0.7894736842105263,0.05263157894736842,0.05263157894736842,5.815789473684211,6.368421052631579,2.3684210526315788,1.736842105263158
2018-2019,Wolves,16.0,13.0,9.0,38.0,28.0,19.0,7.0,1.0,8.0,13.0,17.0,10.0,7.0,1.0,1.0,7.026315789473684,5.447368421052632,2.236842105263158,1.736842105263158,0.868421052631579,1.0263157894736843,0.0,0.02631578947368421,5.2105263157894735,5.552631578947368,2.8684210526315788,2.263157894736842
2018-2019,Everton,15.0,14.0,9.0,38.0,30.0,24.0,10.0,4.0,10.0,7.0,21.0,14.0,11.0,0.0,0.0,7.342105263157895,5.684210526315789,2.236842105263158,2.210526315789474,0.631578947368421,0.8157894736842105,0.0,0.10526315789473684,5.7368421052631575,5.631578947368421,3.1315789473684212,2.526315789473684
2018-2019,Arsenal,21.0,10.0,7.0,38.0,42.0,31.0,14.0,3.0,11.0,10.0,17.0,14.0,14.0,1.0,1.0,6.7368421052631575,5.526315789473684,2.526315789473684,1.9473684210526316,1.0526315789473684,0.8421052631578947,0.0,0.05263157894736842,5.7368421052631575,5.105263157894737,3.3684210526315788,2.210526315789474
2018-2019,Man City,32.0,4.0,2.0,38.0,57.0,38.0,23.0,10.0,25.0,2.0,11.0,28.0,21.0,0.0,0.0,10.157894736842104,7.815789473684211,3.8947368421052633,2.9473684210526314,0.4473684210526316,0.7105263157894737,0.0,0.02631578947368421,4.2631578947368425,4.368421052631579,3.763157894736842,3.789473684210526
2018-2019,Liverpool,30.0,1.0,7.0,38.0,55.0,34.0,20.0,10.0,21.0,3.0,14.0,26.0,12.0,1.0,1.0,8.81578947368421,6.2894736842105265,3.3157894736842106,2.6315789473684212,0.34210526315789475,0.631578947368421,0.02631578947368421,0.02631578947368421,3.9210526315789473,4.368421052631579,3.5,3.0526315789473686
2018-2019,West Ham,15.0,16.0,7.0,38.0,32.0,20.0,10.0,3.0,12.0,13.0,13.0,12.0,10.0,3.0,3.0,6.447368421052632,5.157894736842105,2.3157894736842106,1.8157894736842106,0.7368421052631579,0.8157894736842105,0.0,0.02631578947368421,4.342105263157895,4.368421052631579,2.8421052631578947,2.0789473684210527
2018-2019,Southampton,9.0,17.0,12.0,38.0,27.0,18.0,4.0,0.0,10.0,13.0,15.0,14.0,8.0,1.0,1.0,6.7894736842105265,5.842105263157895,2.3421052631578947,1.9210526315789473,1.0263157894736843,0.8421052631578947,0.05263157894736842,0.02631578947368421,5.7631578947368425,5.2894736842105265,2.6578947368421053,2.4210526315789473
2018-2019,Burnley,11.0,20.0,7.0,38.0,24.0,21.0,6.0,1.0,9.0,12.0,17.0,14.0,10.0,0.0,0.0,5.526315789473684,3.9210526315789473,1.736842105263158,1.2894736842105263,0.868421052631579,1.105263157894737,0.0,0.02631578947368421,4.842105263157895,4.605263157894737,2.1052631578947367,1.5789473684210527
